Name,GeneName,UniProtID,Species,DrugIDs
5-hydroxytryptaminereceptor6,HTR6,P50406,Humans,DB06144
Pro-epidermalgrowthfactor,EGF,P01133,Humans,DB00364
Nuclearreceptorsubfamily1groupImember2,NR1I2,O75469,Humans,DB00530
Dihydropyrimidinedehydrogenase[NADP(+)],DPYD,Q12882,Humans,DB00544
Dihydropyrimidinedehydrogenase[NADP(+)],DPYD,Q12882,Humans,DB03147
Dihydropyrimidinedehydrogenase[NADP(+)],DPYD,Q12882,Humans,DB09257
Dihydropyrimidinedehydrogenase[NADP(+)],DPYD,Q12882,Humans,DB09327
Interleukin-8,CXCL8,P10145,Humans,DB01050
Collagenase3,MMP13,P45452,Humans,DB11672
Tissuefactorpathwayinhibitor,TFPI,P10646,Humans,DB14562
Tissuefactorpathwayinhibitor,TFPI,P10646,Humans,DB17725
HistamineH3receptor,HRH3,Q9Y5N1,Humans,DB05381
HistamineH3receptor,HRH3,Q9Y5N1,Humans,DB06698
HistamineH3receptor,HRH3,Q9Y5N1,Humans,DB11642
Plasminogenactivatorinhibitor2,SERPINB2,P05120,Humans,DB00013
DNAtopoisomerase1,TOP1,P11387,Humans,DB00762
DNAtopoisomerase1,TOP1,P11387,Humans,DB00997
DNAtopoisomerase1,TOP1,P11387,Humans,DB01030
DNAtopoisomerase1,TOP1,P11387,Humans,DB05630
DNAtopoisomerase1,TOP1,P11387,Humans,DB12893
DNAtopoisomerase1,TOP1,P11387,Humans,DB14962
Lysosomalacidglucosylceramidase,GBA1,P04062,Humans,DB06720
Interleukin-12subunitbeta,IL12B,P29460,Humans,DB01064
Interleukin-12subunitbeta,IL12B,P29460,Humans,DB05679
Angiotensin-convertingenzyme2,ACE2,Q9BYF1,Humans,DB09019
Transforminggrowthfactorbeta-1proprotein,TGFB1,P01137,Humans,DB01162
Transforminggrowthfactorbeta-1proprotein,TGFB1,P01137,Humans,DB04951
Transforminggrowthfactorbeta-1proprotein,TGFB1,P01137,Humans,DB10772
Sodium/calciumexchanger1,SLC8A1,P32418,Humans,DB00159
Sodium/calciumexchanger1,SLC8A1,P32418,Humans,DB04855
ThiopurineS-methyltransferase,TPMT,P51580,Humans,DB01250
Synapticvesicleglycoprotein2A,SV2A,Q7L0J3,Humans,DB01202
Synapticvesicleglycoprotein2A,SV2A,Q7L0J3,Humans,DB05541
Lactotransferrin,LTF,P02788,Humans,DB03017
Lactotransferrin,LTF,P02788,Humans,DB04743
Lactotransferrin,LTF,P02788,Humans,DB08439
fMet-Leu-Phereceptor,FPR1,P21462,Humans,DB11656
Atrialnatriureticpeptidereceptor2,NPR2,P20594,Humans,DB01613
Atrialnatriureticpeptidereceptor2,NPR2,P20594,Humans,DB04899
Atrialnatriureticpeptidereceptor2,NPR2,P20594,Humans,DB11928
Tumornecrosisfactorligandsuperfamilymember13B,TNFSF13B,Q9Y275,Humans,DB08879
Amineoxidase[copper-containing]3,AOC3,Q16853,Humans,DB00575
Amineoxidase[copper-containing]3,AOC3,Q16853,Humans,DB01275
Peroxisomeproliferator-activatedreceptordelta,PPARD,Q03181,Humans,DB00159
Peroxisomeproliferator-activatedreceptordelta,PPARD,Q03181,Humans,DB00374
Peroxisomeproliferator-activatedreceptordelta,PPARD,Q03181,Humans,DB01393
Peroxisomeproliferator-activatedreceptordelta,PPARD,Q03181,Humans,DB05187
Peroxisomeproliferator-activatedreceptordelta,PPARD,Q03181,Humans,DB09462
Peroxisomeproliferator-activatedreceptordelta,PPARD,Q03181,Humans,DB12390
Beta-3adrenergicreceptor,ADRB3,P13945,Humans,DB00368
Beta-3adrenergicreceptor,ADRB3,P13945,Humans,DB00376
Beta-3adrenergicreceptor,ADRB3,P13945,Humans,DB01064
Beta-3adrenergicreceptor,ADRB3,P13945,Humans,DB06262
Beta-3adrenergicreceptor,ADRB3,P13945,Humans,DB08893
Beta-3adrenergicreceptor,ADRB3,P13945,Humans,DB11124
Beta-3adrenergicreceptor,ADRB3,P13945,Humans,DB13781
Beta-3adrenergicreceptor,ADRB3,P13945,Humans,DB14895
Peptidyl-prolylcis-transisomeraseA,PPIA,P62937,Humans,DB00091
Fibroblastgrowthfactor2,FGF2,P09038,Humans,DB00364
Fibroblastgrowthfactor2,FGF2,P09038,Humans,DB00686
Rho-associatedproteinkinase1,ROCK1,Q13464,Humans,DB13931
Rho-associatedproteinkinase1,ROCK1,Q13464,Humans,DB16703
CoagulationfactorXI,F11,P03951,Humans,DB00100
CoagulationfactorXI,F11,P03951,Humans,DB06404
CoagulationfactorXI,F11,P03951,Humans,DB09228
CoagulationfactorXI,F11,P03951,Humans,DB11300
CoagulationfactorXI,F11,P03951,Humans,DB11571
CoagulationfactorXI,F11,P03951,Humans,DB13152
TransientreceptorpotentialcationchannelsubfamilyVmember1,TRPV1,Q8NER1,Humans,DB00132
TransientreceptorpotentialcationchannelsubfamilyVmember1,TRPV1,Q8NER1,Humans,DB01744
TransientreceptorpotentialcationchannelsubfamilyVmember1,TRPV1,Q8NER1,Humans,DB06774
TransientreceptorpotentialcationchannelsubfamilyVmember1,TRPV1,Q8NER1,Humans,DB09120
TransientreceptorpotentialcationchannelsubfamilyVmember1,TRPV1,Q8NER1,Humans,DB11131
"TroponinC,slowskeletalandcardiacmuscles",TNNC1,P63316,Humans,DB00922
G1/S-specificcyclin-D1,CCND1,P24385,Humans,DB01169
G1/S-specificcyclin-D1,CCND1,P24385,Humans,DB11718
Gprotein-activatedinwardrectifierpotassiumchannel1,KCNJ3,P48549,Humans,DB04855
ATP-dependenttranslocaseABCB1,ABCB1,P08183,Humans,DB11635
"Ferrochelatase,mitochondrial",FECH,P22830,Humans,DB00992
"Ferrochelatase,mitochondrial",FECH,P22830,Humans,DB02659
Protein-glutaminegamma-glutamyltransferase2,TGM2,P21980,Humans,DB13853
Interleukin-3receptorsubunitalpha,IL3RA,P26951,Humans,DB00020
Interleukin-3receptorsubunitalpha,IL3RA,P26951,Humans,DB14731
Highaffinitynervegrowthfactorreceptor,NTRK1,P04629,Humans,DB08896
Highaffinitynervegrowthfactorreceptor,NTRK1,P04629,Humans,DB11986
Highaffinitynervegrowthfactorreceptor,NTRK1,P04629,Humans,DB13926
Highaffinitynervegrowthfactorreceptor,NTRK1,P04629,Humans,DB14723
Highaffinitynervegrowthfactorreceptor,NTRK1,P04629,Humans,DB16826
TranscriptionfactorJun,JUN,P05412,Humans,DB00210
TranscriptionfactorJun,JUN,P05412,Humans,DB01169
vonWillebrandfactor,VWF,P04275,Humans,DB00025
vonWillebrandfactor,VWF,P04275,Humans,DB06081
vonWillebrandfactor,VWF,P04275,Humans,DB09108
vonWillebrandfactor,VWF,P04275,Humans,DB09329
vonWillebrandfactor,VWF,P04275,Humans,DB11606
vonWillebrandfactor,VWF,P04275,Humans,DB11607
vonWillebrandfactor,VWF,P04275,Humans,DB13998
vonWillebrandfactor,VWF,P04275,Humans,DB13999
vonWillebrandfactor,VWF,P04275,Humans,DB14738
vonWillebrandfactor,VWF,P04275,Humans,DB15164
vonWillebrandfactor,VWF,P04275,Humans,DB16007
Traceamine-associatedreceptor1,TAAR1,Q96RJ0,Humans,DB00182
Traceamine-associatedreceptor1,TAAR1,Q96RJ0,Humans,DB01255
Traceamine-associatedreceptor1,TAAR1,Q96RJ0,Humans,DB01577
Traceamine-associatedreceptor1,TAAR1,Q96RJ0,Humans,DB09352
Proton-coupledfolatetransporter,SLC46A1,Q96NT5,Humans,DB00158
Proton-coupledfolatetransporter,SLC46A1,Q96NT5,Humans,DB00563
Proton-coupledfolatetransporter,SLC46A1,Q96NT5,Humans,DB00650
Interleukin-1beta,IL1B,P01584,Humans,DB01296
Interleukin-1beta,IL1B,P01584,Humans,DB05260
Interleukin-1beta,IL1B,P01584,Humans,DB06168
Interleukin-1beta,IL1B,P01584,Humans,DB06372
Interleukin-1beta,IL1B,P01584,Humans,DB10772
Interleukin-1beta,IL1B,P01584,Humans,DB11994
GTPcyclohydrolase1,GCH1,P30793,Humans,DB02325
"Solutecarrierfamily2,facilitatedglucosetransportermember1",SLC2A1,P11166,Humans,DB11059
Mitogen-activatedproteinkinase3,MAPK3,P27361,Humans,DB01169
Solutecarrierfamily22member6,SLC22A6,Q4U2R8,Humans,DB01032
BroadsubstratespecificityATP-bindingcassettetransporterABCG2,ABCG2,Q9UNQ0,Humans,DB00795
ATP-bindingcassettesub-familyCmember2,ABCC2,Q92887,Humans,DB01138
Somatostatin,SST,P61278,Humans,DB00847
Intercellularadhesionmolecule1,ICAM1,P05362,Humans,DB08818
Intercellularadhesionmolecule1,ICAM1,P05362,Humans,DB11611
NuclearfactorNF-kappa-Bp105subunit,NFKB1,P19838,Humans,DB06439
NuclearfactorNF-kappa-Bp105subunit,NFKB1,P19838,Humans,DB08814
NuclearfactorNF-kappa-Bp105subunit,NFKB1,P19838,Humans,DB13063
Lymphotoxin-alpha,LTA,P01374,Humans,DB00005
Tissue-typeplasminogenactivator,PLAT,P00750,Humans,DB00513
Tissue-typeplasminogenactivator,PLAT,P00750,Humans,DB06404
Tissue-typeplasminogenactivator,PLAT,P00750,Humans,DB09228
Glucose-6-phosphate1-dehydrogenase,G6PD,P11413,Humans,DB01708
Glucose-6-phosphate1-dehydrogenase,G6PD,P11413,Humans,DB03085
Kallikrein-1,KLK1,P06870,Humans,DB06692
5'-nucleotidase,NT5E,P21589,Humans,DB00201
5'-nucleotidase,NT5E,P21589,Humans,DB00277
5'-nucleotidase,NT5E,P21589,Humans,DB00651
5'-nucleotidase,NT5E,P21589,Humans,DB00806
5'-nucleotidase,NT5E,P21589,Humans,DB00824
Mitogen-activatedproteinkinase10,MAPK10,P53779,Humans,DB11718
Microtubule-associatedprotein2,MAP2,P11137,Humans,DB01196
Prostaticacidphosphatase,ACP3,P15309,Humans,DB06688
Calcitoningene-relatedpeptide1,CALCA,P06881,Humans,DB14040
Calcitoningene-relatedpeptide1,CALCA,P06881,Humans,DB14041
Calcitoningene-relatedpeptide1,CALCA,P06881,Humans,DB14042
CD44antigen,CD44,P16070,Humans,DB08818
HeatshockproteinHSP90-alpha,HSP90AA1,P07900,Humans,DB01003
HeatshockproteinHSP90-alpha,HSP90AA1,P07900,Humans,DB01025
TransientreceptorpotentialcationchannelsubfamilyAmember1,TRPA1,O75762,Humans,DB00825
TransientreceptorpotentialcationchannelsubfamilyAmember1,TRPA1,O75762,Humans,DB01744
TransientreceptorpotentialcationchannelsubfamilyAmember1,TRPA1,O75762,Humans,DB03843
TransientreceptorpotentialcationchannelsubfamilyAmember1,TRPA1,O75762,Humans,DB09543
TransientreceptorpotentialcationchannelsubfamilyAmember1,TRPA1,O75762,Humans,DB14184
TransientreceptorpotentialcationchannelsubfamilyAmember1,TRPA1,O75762,Humans,DB14212
ATP-sensitiveinwardrectifierpotassiumchannel12,KCNJ12,Q14500,Humans,DB00204
ProteinkinaseCalphatype,PRKCA,P17252,Humans,DB05013
ProteinkinaseCalphatype,PRKCA,P17252,Humans,DB06595
ProteinkinaseCalphatype,PRKCA,P17252,Humans,DB06819
"3',5'-cyclic-AMPphosphodiesterase4A",PDE4A,P27815,Humans,DB00277
"3',5'-cyclic-AMPphosphodiesterase4A",PDE4A,P27815,Humans,DB00651
"3',5'-cyclic-AMPphosphodiesterase4A",PDE4A,P27815,Humans,DB00824
"3',5'-cyclic-AMPphosphodiesterase4A",PDE4A,P27815,Humans,DB00975
"3',5'-cyclic-AMPphosphodiesterase4A",PDE4A,P27815,Humans,DB01303
"3',5'-cyclic-AMPphosphodiesterase4A",PDE4A,P27815,Humans,DB05219
"3',5'-cyclic-AMPphosphodiesterase4A",PDE4A,P27815,Humans,DB06751
Tumornecrosisfactorreceptorsuperfamilymember1A,TNFRSF1A,P19438,Humans,DB11626
Sodiumchannelproteintype9subunitalpha,SCN9A,Q15858,Humans,DB00281
Sodiumchannelproteintype9subunitalpha,SCN9A,Q15858,Humans,DB00909
Dipeptidase1,DPEP1,P16444,Humans,DB01597
Inhibitorofnuclearfactorkappa-Bkinasesubunitbeta,IKBKB,O14920,Humans,DB00795
Inhibitorofnuclearfactorkappa-Bkinasesubunitbeta,IKBKB,O14920,Humans,DB00995
Inhibitorofnuclearfactorkappa-Bkinasesubunitbeta,IKBKB,O14920,Humans,DB01169
Inhibitorofnuclearfactorkappa-Bkinasesubunitbeta,IKBKB,O14920,Humans,DB13063
Integrinbeta-3,ITGB3,P05106,Humans,DB00054
Integrinbeta-3,ITGB3,P05106,Humans,DB00063
Integrinbeta-3,ITGB3,P05106,Humans,DB00098
Integrinbeta-3,ITGB3,P05106,Humans,DB00451
Integrinbeta-3,ITGB3,P05106,Humans,DB00775
Integrinbeta-3,ITGB3,P05106,Humans,DB09526
E3ubiquitin-proteinligaseXIAP,XIAP,P98170,Humans,DB04209
Gastrin/cholecystokinintypeBreceptor,CCKBR,P32239,Humans,DB00183
Gastrin/cholecystokinintypeBreceptor,CCKBR,P32239,Humans,DB00403
Gastrin/cholecystokinintypeBreceptor,CCKBR,P32239,Humans,DB09142
P-selectin,SELP,P16109,Humans,DB15271
EndothelialproteinCreceptor,PROCR,Q9UNN8,Humans,DB11328
Caspase-3,CASP3,P42574,Humans,DB13751
Toll-likereceptor2,TLR2,O60603,Humans,DB00045
Toll-likereceptor2,TLR2,O60603,Humans,DB00210
Toll-likereceptor2,TLR2,O60603,Humans,DB11601
HematopoieticprostaglandinDsynthase,HPGDS,O60760,Humans,DB01058
Microtubule-associatedprotein1A,MAP1A,P78559,Humans,DB01196
AnnexinA2,ANXA2,P07355,Humans,DB00591
Toll-likereceptor9,TLR9,Q9NR96,Humans,DB01611
RAC-betaserine/threonine-proteinkinase,AKT2,P31751,Humans,DB12218
"Sucrase-isomaltase,intestinal",SI,P14410,Humans,DB00284
Tissuefactor,F3,P13726,Humans,DB00036
Tissuefactor,F3,P13726,Humans,DB13150
Tissuefactor,F3,P13726,Humans,DB16732
Fibronectin,FN1,P02751,Humans,DB08888
Insulin-degradingenzyme,IDE,P14735,Humans,DB00626
NAD(P)Hdehydrogenase[quinone]1,NQO1,P15559,Humans,DB03147
TransientreceptorpotentialcationchannelsubfamilyMmember8,TRPM8,Q7Z2W7,Humans,DB00825
TransientreceptorpotentialcationchannelsubfamilyMmember8,TRPM8,Q7Z2W7,Humans,DB01744
TransientreceptorpotentialcationchannelsubfamilyMmember8,TRPM8,Q7Z2W7,Humans,DB14183
TransientreceptorpotentialcationchannelsubfamilyMmember8,TRPM8,Q7Z2W7,Humans,DB14187
Metabotropicglutamatereceptor5,GRM5,P41594,Humans,DB00659
"Fattyacid-bindingprotein,adipocyte",FABP4,P15090,Humans,DB03796
"Fattyacid-bindingprotein,adipocyte",FABP4,P15090,Humans,DB04224
"Fattyacid-bindingprotein,adipocyte",FABP4,P15090,Humans,DB14104
Cysticfibrosistransmembraneconductanceregulator,CFTR,P13569,Humans,DB04941
Cysticfibrosistransmembraneconductanceregulator,CFTR,P13569,Humans,DB08820
Cysticfibrosistransmembraneconductanceregulator,CFTR,P13569,Humans,DB09280
Cysticfibrosistransmembraneconductanceregulator,CFTR,P13569,Humans,DB11712
Cysticfibrosistransmembraneconductanceregulator,CFTR,P13569,Humans,DB15444
Fibroblastgrowthfactorreceptor4,FGFR4,P22455,Humans,DB09078
Fibroblastgrowthfactorreceptor4,FGFR4,P22455,Humans,DB11886
Fibroblastgrowthfactorreceptor4,FGFR4,P22455,Humans,DB12147
Fibroblastgrowthfactorreceptor4,FGFR4,P22455,Humans,DB15149
Equilibrativenucleosidetransporter1,SLC29A1,Q99808,Humans,DB13766
Catalase,CAT,P04040,Humans,DB01213
Interleukin-5,IL5,P05113,Humans,DB06602
Interleukin-5,IL5,P05113,Humans,DB06612
BifunctionalpurinebiosynthesisproteinATIC,ATIC,P31939,Humans,DB00563
BifunctionalpurinebiosynthesisproteinATIC,ATIC,P31939,Humans,DB00642
ADP-ribosylcyclase/cyclicADP-ribosehydrolase2,BST1,Q10588,Humans,DB02701
Isocitratedehydrogenase[NADP]cytoplasmic,IDH1,O75874,Humans,DB13874
Isocitratedehydrogenase[NADP]cytoplasmic,IDH1,O75874,Humans,DB14568
Isocitratedehydrogenase[NADP]cytoplasmic,IDH1,O75874,Humans,DB16267
Isocitratedehydrogenase[NADP]cytoplasmic,IDH1,O75874,Humans,DB17097
"Thymidinekinase,cytosolic",TK1,P04183,Humans,DB00299
"Thymidinekinase,cytosolic",TK1,P04183,Humans,DB03312
"Thymidinekinase,cytosolic",TK1,P04183,Humans,DB13421
Tyrosine-proteinkinaseBTK,BTK,Q06187,Humans,DB09053
Tyrosine-proteinkinaseBTK,BTK,Q06187,Humans,DB11703
Tyrosine-proteinkinaseBTK,BTK,Q06187,Humans,DB14924
Tyrosine-proteinkinaseBTK,BTK,Q06187,Humans,DB15035
Tyrosine-proteinkinaseBTK,BTK,Q06187,Humans,DB17472
"3',5'-cyclic-AMPphosphodiesterase4D",PDE4D,Q08499,Humans,DB00651
"3',5'-cyclic-AMPphosphodiesterase4D",PDE4D,Q08499,Humans,DB01113
"3',5'-cyclic-AMPphosphodiesterase4D",PDE4D,Q08499,Humans,DB05219
"Phosphatidylinositol4,5-bisphosphate3-kinasecatalyticsubunitgammaisoform",PIK3CG,P48736,Humans,DB11952
"Phosphatidylinositol4,5-bisphosphate3-kinasecatalyticsubunitgammaisoform",PIK3CG,P48736,Humans,DB15275
Tyrosine-proteinkinaseSYK,SYK,P43405,Humans,DB12010
Tubulinalpha-1Achain,TUBA1A,Q71U36,Humans,DB00570
Tubulinalpha-1Achain,TUBA1A,Q71U36,Humans,DB00643
Tyrosine-proteinkinaseITK/TSK,ITK,Q08881,Humans,DB14924
Tubulinbeta-4Bchain,TUBB4B,P68371,Humans,DB00643
Tubulinalpha-4Achain,TUBA4A,P68366,Humans,DB01179
"Peptidyl-prolylcis-transisomeraseF,mitochondrial",PPIF,P30405,Humans,DB00091
Tubulinbeta-3chain,TUBB3,Q13509,Humans,DB04845
Tyrosine-proteinkinaseHCK,HCK,P08631,Humans,DB06616
ComplementC1ssubcomponent,C1S,P09871,Humans,DB06404
ComplementC1ssubcomponent,C1S,P09871,Humans,DB09228
ComplementC1ssubcomponent,C1S,P09871,Humans,DB14996
Methionineaminopeptidase2,METAP2,P50579,Humans,DB02893
Methionineaminopeptidase2,METAP2,P50579,Humans,DB11145
OxysterolsreceptorLXR-beta,NR1H2,P55055,Humans,DB02325
"PhospholipaseA2,membraneassociated",PLA2G2A,P14555,Humans,DB00328
"PhospholipaseA2,membraneassociated",PLA2G2A,P14555,Humans,DB02325
"PhospholipaseA2,membraneassociated",PLA2G2A,P14555,Humans,DB03017
Carbonicanhydrase12,CA12,O43570,Humans,DB00819
Carbonicanhydrase12,CA12,O43570,Humans,DB00936
Carbonicanhydrase12,CA12,O43570,Humans,DB03255
Carbonicanhydrase12,CA12,O43570,Humans,DB06795
Carbonicanhydrase12,CA12,O43570,Humans,DB11085
Carbonicanhydrase12,CA12,O43570,Humans,DB11672
Carbonicanhydrase12,CA12,O43570,Humans,DB14086
ComplementfactorB,CFB,P00751,Humans,DB16200
Ras-relatedproteinRab-9A,RAB9A,P51151,Humans,DB03793
Poly[ADP-ribose]polymerase1,PARP1,P09874,Humans,DB02701
Poly[ADP-ribose]polymerase1,PARP1,P09874,Humans,DB09074
Poly[ADP-ribose]polymerase1,PARP1,P09874,Humans,DB11760
Poly[ADP-ribose]polymerase1,PARP1,P09874,Humans,DB11793
Poly[ADP-ribose]polymerase1,PARP1,P09874,Humans,DB12332
Serineprotease1,PRSS1,P07477,Humans,DB00188
Serineprotease1,PRSS1,P07477,Humans,DB06692
Bileacidreceptor,NR1H4,Q96RI1,Humans,DB05990
Bileacidreceptor,NR1H4,Q96RI1,Humans,DB06777
"Fattyacid-bindingprotein,brain",FABP7,O15540,Humans,DB00159
ComplementfactorD,CFD,P00746,Humans,DB15401
TGF-betareceptortype-2,TGFBR2,P37173,Humans,DB10772
"Thioredoxinreductase1,cytoplasmic",TXNRD1,Q16881,Humans,DB01169
"Thioredoxinreductase1,cytoplasmic",TXNRD1,Q16881,Humans,DB03147
Fattyacid-bindingprotein5,FABP5,Q01469,Humans,DB03796
Sodiumchannelproteintype2subunitalpha,SCN2A,Q99250,Humans,DB00193
Sodiumchannelproteintype2subunitalpha,SCN2A,Q99250,Humans,DB00252
Sodiumchannelproteintype2subunitalpha,SCN2A,Q99250,Humans,DB00909
Sodiumchannelproteintype3subunitalpha,SCN3A,Q9NY46,Humans,DB00909
Sodiumchannelproteintype3subunitalpha,SCN3A,Q9NY46,Humans,DB13766
Sodiumchannelproteintype4subunitalpha,SCN4A,P35499,Humans,DB00909
Sodiumchannelproteintype4subunitalpha,SCN4A,P35499,Humans,DB01195
Sodiumchannelproteintype8subunitalpha,SCN8A,Q9UQD0,Humans,DB00252
Estrogen-relatedreceptorgamma,ESRRG,P62508,Humans,DB00253
Estrogen-relatedreceptorgamma,ESRRG,P62508,Humans,DB00255
Estrogen-relatedreceptorgamma,ESRRG,P62508,Humans,DB00288
Estrogen-relatedreceptorgamma,ESRRG,P62508,Humans,DB00547
Estrogen-relatedreceptorgamma,ESRRG,P62508,Humans,DB00596
Estrogen-relatedreceptorgamma,ESRRG,P62508,Humans,DB00663
Estrogen-relatedreceptorgamma,ESRRG,P62508,Humans,DB00846
Estrogen-relatedreceptorgamma,ESRRG,P62508,Humans,DB00995
Estrogen-relatedreceptorgamma,ESRRG,P62508,Humans,DB01047
Estrogen-relatedreceptorgamma,ESRRG,P62508,Humans,DB01130
Estrogen-relatedreceptorgamma,ESRRG,P62508,Humans,DB01260
Estrogen-relatedreceptorgamma,ESRRG,P62508,Humans,DB01380
Estrogen-relatedreceptorgamma,ESRRG,P62508,Humans,DB06786
Estrogen-relatedreceptorgamma,ESRRG,P62508,Humans,DB14596
CatecholO-methyltransferase,COMT,P21964,Humans,DB00323
CatecholO-methyltransferase,COMT,P21964,Humans,DB00494
CatecholO-methyltransferase,COMT,P21964,Humans,DB11632
Aromatase,CYP19A1,P11511,Humans,DB00357
Aromatase,CYP19A1,P11511,Humans,DB00514
Aromatase,CYP19A1,P11511,Humans,DB00894
Aromatase,CYP19A1,P11511,Humans,DB00990
Aromatase,CYP19A1,P11511,Humans,DB01006
Aromatase,CYP19A1,P11511,Humans,DB01217
Aromatase,CYP19A1,P11511,Humans,DB07776
Aromatase,CYP19A1,P11511,Humans,DB08905
Fibrinogenbetachain,FGB,P02675,Humans,DB11300
Fibrinogenbetachain,FGB,P02675,Humans,DB11311
Fibrinogenbetachain,FGB,P02675,Humans,DB11571
Fibrinogenbetachain,FGB,P02675,Humans,DB11572
Fibrinogenbetachain,FGB,P02675,Humans,DB13151
Fibrinogengammachain,FGG,P02679,Humans,DB00009
Fibrinogengammachain,FGG,P02679,Humans,DB11300
Fibrinogengammachain,FGG,P02679,Humans,DB11571
Fibrinogengammachain,FGG,P02679,Humans,DB11572
ComplementC1rsubcomponent,C1R,P00736,Humans,DB06404
ComplementC1rsubcomponent,C1R,P00736,Humans,DB09228
LowaffinityimmunoglobulingammaFcregionreceptorIII-A,FCGR3A,P08637,Humans,DB00028
LowaffinityimmunoglobulingammaFcregionreceptorIII-A,FCGR3A,P08637,Humans,DB06607
LowaffinityimmunoglobulingammaFcregionreceptorIII-A,FCGR3A,P08637,Humans,DB12023
LowaffinityimmunoglobulingammaFcregionreceptorIII-A,FCGR3A,P08637,Humans,DB16695
LowaffinityimmunoglobulingammaFcregionreceptorII-a,FCGR2A,P12318,Humans,DB00028
LowaffinityimmunoglobulingammaFcregionreceptorII-a,FCGR2A,P12318,Humans,DB06607
LowaffinityimmunoglobulingammaFcregionreceptorII-b,FCGR2B,P31994,Humans,DB00028
LowaffinityimmunoglobulingammaFcregionreceptorII-b,FCGR2B,P31994,Humans,DB00098
LowaffinityimmunoglobulingammaFcregionreceptorII-c,FCGR2C,P31995,Humans,DB00028
Cytokinereceptorcommonsubunitgamma,IL2RG,P31785,Humans,DB00041
Cytokinereceptorcommonsubunitgamma,IL2RG,P31785,Humans,DB18740
Bonemarrowproteoglycan,PRG2,P13727,Humans,DB06752
Cytokinereceptorcommonsubunitbeta,CSF2RB,P32927,Humans,DB00020
Collagenalpha-1(III)chain,COL3A1,P02461,Humans,DB00048
Fibroblastgrowthfactorreceptor1,FGFR1,P11362,Humans,DB00398
Fibroblastgrowthfactorreceptor1,FGFR1,P11362,Humans,DB08896
Fibroblastgrowthfactorreceptor1,FGFR1,P11362,Humans,DB09078
Fibroblastgrowthfactorreceptor1,FGFR1,P11362,Humans,DB09079
Fibroblastgrowthfactorreceptor1,FGFR1,P11362,Humans,DB11886
Fibroblastgrowthfactorreceptor1,FGFR1,P11362,Humans,DB12147
Fibroblastgrowthfactorreceptor1,FGFR1,P11362,Humans,DB15102
Fibroblastgrowthfactorreceptor1,FGFR1,P11362,Humans,DB15149
Fibroblastgrowthfactorreceptor3,FGFR3,P22607,Humans,DB09078
Fibroblastgrowthfactorreceptor3,FGFR3,P22607,Humans,DB09079
Fibroblastgrowthfactorreceptor3,FGFR3,P22607,Humans,DB11886
Fibroblastgrowthfactorreceptor3,FGFR3,P22607,Humans,DB12147
Fibroblastgrowthfactorreceptor3,FGFR3,P22607,Humans,DB15102
Fibroblastgrowthfactorreceptor3,FGFR3,P22607,Humans,DB15149
Glucagon-likepeptide2receptor,GLP2R,O95838,Humans,DB08900
Vesicle-associatedmembraneprotein1,VAMP1,P23763,Humans,DB00042
Vesicle-associatedmembraneprotein2,VAMP2,P63027,Humans,DB00042
Synaptotagmin-2,SYT2,Q8N9I0,Humans,DB00042
Collagenalpha-1(II)chain,COL2A1,P02458,Humans,DB00048
CalcineurinsubunitBtype2,PPP3R2,Q96LZ3,Humans,DB00091
CalcineurinsubunitBtype2,PPP3R2,Q96LZ3,Humans,DB11693
Somatostatinreceptortype5,SSTR5,P35346,Humans,DB06663
Somatostatinreceptortype5,SSTR5,P35346,Humans,DB06791
Somatostatinreceptortype5,SSTR5,P35346,Humans,DB09099
Somatostatinreceptortype5,SSTR5,P35346,Humans,DB13985
Somatostatinreceptortype5,SSTR5,P35346,Humans,DB15494
Aromatic-L-amino-aciddecarboxylase,DDC,P20711,Humans,DB00165
Aromatic-L-amino-aciddecarboxylase,DDC,P20711,Humans,DB00190
Aromatic-L-amino-aciddecarboxylase,DDC,P20711,Humans,DB00968
Aromatic-L-amino-aciddecarboxylase,DDC,P20711,Humans,DB12783
Cholinesterase,BCHE,P06276,Humans,DB00382
Cholinesterase,BCHE,P06276,Humans,DB00449
Cholinesterase,BCHE,P06276,Humans,DB00545
Cholinesterase,BCHE,P06276,Humans,DB00677
Cholinesterase,BCHE,P06276,Humans,DB00733
Cholinesterase,BCHE,P06276,Humans,DB00772
Cholinesterase,BCHE,P06276,Humans,DB00941
Cholinesterase,BCHE,P06276,Humans,DB00989
Cholinesterase,BCHE,P06276,Humans,DB01010
Cholinesterase,BCHE,P06276,Humans,DB01057
Cholinesterase,BCHE,P06276,Humans,DB01221
Thymidinephosphorylase,TYMP,P19971,Humans,DB09343
Amineoxidase[flavin-containing]B,MAOB,P27338,Humans,DB00191
Amineoxidase[flavin-containing]B,MAOB,P27338,Humans,DB00752
Amineoxidase[flavin-containing]B,MAOB,P27338,Humans,DB00780
Amineoxidase[flavin-containing]B,MAOB,P27338,Humans,DB01037
Amineoxidase[flavin-containing]B,MAOB,P27338,Humans,DB01247
Amineoxidase[flavin-containing]B,MAOB,P27338,Humans,DB01299
Amineoxidase[flavin-containing]B,MAOB,P27338,Humans,DB01367
Amineoxidase[flavin-containing]B,MAOB,P27338,Humans,DB01577
Amineoxidase[flavin-containing]B,MAOB,P27338,Humans,DB01626
Amineoxidase[flavin-containing]B,MAOB,P27338,Humans,DB03147
